Id,CreationDate,koty,psy,króliki,ptaki,gady,robaki,żółwie,fretki,konie,ślimaki,gryzonie,wodne
5470,2014-06-15T04:01:30.697,1839,2017,549,200,212,179,66,51,40,69,56,416
5471,2014-06-15T10:47:37.380,1839,2017,550,200,212,179,66,51,40,69,56,416
5472,2014-06-15T12:15:37.793,1839,2017,550,200,212,179,66,51,40,69,56,416
5473,2014-06-15T12:23:15.977,1839,2017,551,200,212,179,66,51,40,69,56,416
5474,2014-06-15T17:40:24.497,1839,2017,551,200,212,179,66,51,40,69,56,416
5475,2014-06-15T19:11:57.593,1839,2017,551,200,214,179,66,51,40,69,57,416
5476,2014-06-15T19:37:30.427,1839,2017,551,200,214,179,66,51,40,69,57,417
5477,2014-06-15T20:56:41.390,1839,2017,551,201,214,179,66,51,40,69,57,417
5479,2014-06-16T17:33:35.360,1839,2017,551,201,214,179,66,51,40,69,57,417
5480,2014-06-17T01:18:35.630,1840,2017,551,201,214,179,66,51,40,69,57,417
5481,2014-06-17T10:37:38.663,1840,2017,553,201,214,179,66,51,40,69,57,417
5482,2014-06-17T20:55:31.367,1840,2017,557,201,214,179,66,51,40,69,57,417
5485,2014-06-18T04:16:48.233,1840,2017,557,201,214,179,66,51,40,69,57,417
5486,2014-06-18T04:26:40.097,1841,2017,557,201,214,179,66,51,40,69,57,417
5487,2014-06-18T05:09:17.977,1842,2018,557,202,214,179,66,51,40,69,57,417
5488,2014-06-18T12:53:38.180,1842,2019,557,202,214,179,66,51,40,69,57,417
5489,2014-06-18T14:45:10.297,1843,2021,557,202,214,181,66,51,40,69,57,417
5490,2014-06-18T15:37:11.027,1843,2021,557,202,214,181,66,51,40,69,57,417
5491,2014-06-18T18:04:58.170,1843,2022,557,202,214,181,66,51,40,69,57,417
5492,2014-06-18T18:33:56.700,1843,2024,557,202,214,181,66,51,40,69,57,417
5494,2014-06-18T19:02:36.100,1846,2024,557,202,214,181,66,51,40,69,57,417
5495,2014-06-18T20:11:03.000,1848,2024,557,203,214,181,66,51,40,69,57,417
5496,2014-06-18T20:41:52.160,1848,2026,557,203,214,181,66,51,40,69,57,417
5497,2014-06-18T21:05:55.623,1850,2026,557,206,214,181,66,51,40,69,57,417
5498,2014-06-18T21:14:07.700,1851,2026,557,206,214,181,66,51,40,69,57,417
5499,2014-06-18T21:42:14.983,1852,2027,557,207,214,181,66,51,40,69,57,417
5500,2014-06-18T22:04:26.337,1853,2027,557,207,215,181,66,51,40,69,57,417
5501,2014-06-19T02:04:58.353,1855,2027,557,207,215,181,66,51,40,69,57,417
5502,2014-06-19T02:16:56.913,1857,2027,557,207,215,181,66,51,40,69,57,417
5503,2014-06-19T07:32:44.673,1857,2030,557,207,215,181,66,51,40,69,57,417
5504,2014-06-19T10:23:03.267,1858,2030,557,207,215,181,66,51,40,69,57,417
5505,2014-06-19T12:58:55.037,1859,2030,557,207,215,181,66,51,40,69,57,417
5506,2014-06-19T14:32:45.533,1859,2030,557,207,216,181,66,51,40,69,57,417
5507,2014-06-19T14:59:07.277,1859,2030,557,207,217,181,66,51,40,69,57,418
5508,2014-06-19T17:09:06.357,1860,2030,557,207,219,181,66,51,40,69,57,418
5509,2014-06-19T21:08:36.653,1862,2030,557,207,219,181,66,51,40,69,57,418
5510,2014-06-19T22:17:08.900,1865,2030,557,207,219,181,66,51,40,69,57,418
5511,2014-06-19T23:11:07.817,1865,2030,557,207,220,181,66,51,40,69,57,418
5512,2014-06-19T23:50:52.027,1865,2030,557,207,220,181,66,51,40,69,57,419
5513,2014-06-20T00:13:15.180,1866,2031,557,207,221,181,66,51,40,69,57,419
5514,2014-06-20T01:12:08.973,1866,2031,557,207,224,181,66,51,40,69,57,419
5515,2014-06-20T01:47:55.117,1868,2031,557,207,224,181,66,51,40,69,57,419
5516,2014-06-20T07:05:06.517,1868,2031,557,207,224,181,66,51,40,69,57,419
5517,2014-06-20T11:41:15.677,1870,2031,557,207,224,181,66,51,40,69,57,419
5518,2014-06-20T12:26:10.270,1871,2031,557,207,224,181,66,51,40,69,57,419
5519,2014-06-20T13:41:44.567,1871,2031,557,207,224,181,66,51,40,69,57,419
5520,2014-06-20T13:46:43.387,1872,2031,557,207,224,181,66,51,40,69,57,419
5521,2014-06-20T13:50:03.663,1872,2031,557,207,224,181,66,51,40,69,58,419
5522,2014-06-20T14:02:46.980,1872,2031,557,207,224,181,66,51,40,69,60,419
5523,2014-06-20T14:43:28.733,1872,2031,557,207,225,181,66,51,40,69,60,419
5524,2014-06-20T14:43:28.733,1873,2032,557,207,227,181,66,51,40,69,60,420
5525,2014-06-20T15:59:35.387,1874,2032,557,207,227,181,66,51,40,69,60,420
5526,2014-06-20T17:05:55.207,1875,2032,557,207,227,181,66,51,40,69,60,420
5527,2014-06-20T17:07:15.063,1875,2034,557,207,227,181,66,51,40,69,60,420
5528,2014-06-20T17:13:14.687,1876,2034,557,207,227,181,66,51,40,69,60,420
5529,2014-06-20T18:40:05.287,1878,2034,557,207,227,181,66,51,40,69,60,420
5530,2014-06-20T19:09:26.563,1879,2039,557,207,227,181,66,51,40,69,60,420
5531,2014-06-20T21:10:56.183,1880,2039,557,207,227,181,66,51,40,69,60,420
5532,2014-06-20T21:32:32.420,1881,2039,557,207,227,181,66,51,40,69,60,420
5533,2014-06-21T02:53:01.360,1881,2039,557,207,228,182,66,51,40,69,60,420
5535,2014-06-21T11:24:36.907,1881,2039,557,207,228,182,66,51,40,69,60,420
5536,2014-06-21T13:05:54.150,1881,2041,557,207,228,182,66,51,40,69,60,420
5537,2014-06-21T14:30:37.047,1881,2043,557,207,228,183,66,51,40,69,60,420
5538,2014-06-21T14:47:59.227,1883,2043,557,207,228,183,66,51,40,69,60,420
5539,2014-06-21T18:46:14.530,1885,2043,557,207,228,183,66,51,40,69,60,420
5540,2014-06-21T18:58:04.067,1885,2043,557,207,229,183,66,51,40,69,60,420
5541,2014-06-21T20:19:59.673,1886,2043,557,207,229,183,66,51,40,69,60,420
5543,2014-06-21T20:47:45.447,1887,2043,557,207,229,183,66,51,40,69,60,420
5544,2014-06-21T23:30:25.067,1887,2043,557,207,229,183,66,51,40,69,60,420
5545,2014-06-22T00:18:14.313,1891,2043,557,207,229,183,66,51,40,69,60,420
5546,2014-06-22T02:09:21.497,1894,2043,557,207,229,183,66,51,40,69,60,420
5547,2014-06-22T04:35:20.830,1894,2043,557,207,229,183,66,51,40,69,60,420
5548,2014-06-22T06:13:42.330,1896,2043,557,207,229,183,66,51,40,69,60,420
5549,2014-06-22T11:39:46.883,1896,2043,557,207,230,183,66,51,40,69,60,420
5550,2014-06-22T11:39:46.883,1896,2043,557,208,235,183,66,51,40,69,61,420
5551,2014-06-22T13:38:03.930,1896,2043,557,208,235,183,66,51,40,69,61,420
5552,2014-06-22T16:11:38.753,1896,2043,557,208,237,183,66,51,40,69,61,420
5553,2014-06-22T20:17:58.840,1898,2043,557,208,237,183,66,51,40,69,61,420
5554,2014-06-22T23:31:29.007,1900,2043,557,208,237,183,66,51,40,69,61,420
5555,2014-06-23T12:51:35.773,1901,2043,557,208,237,183,66,51,40,69,61,420
5556,2014-06-23T14:28:54.343,1901,2044,557,208,237,183,66,51,40,69,61,420
5557,2014-06-23T16:27:29.393,1903,2044,557,208,237,183,66,51,40,69,61,420
5559,2014-06-23T18:47:58.413,1904,2044,557,208,237,183,66,51,40,69,61,420
5560,2014-06-23T18:51:05.547,1905,2044,557,208,237,183,66,51,40,69,61,420
5561,2014-06-24T00:00:55.573,1907,2044,557,208,237,183,66,51,40,69,61,420
5562,2014-06-24T02:08:24.973,1907,2045,557,208,237,183,66,51,40,69,61,420
5564,2014-06-24T05:00:38.190,1908,2046,557,208,237,183,66,51,40,69,61,420
5565,2014-06-24T12:25:06.763,1908,2049,557,208,237,183,66,51,40,69,61,420
5566,2014-06-24T12:49:44.030,1910,2049,557,208,237,183,66,51,40,69,61,420
5567,2014-06-24T14:11:35.823,1910,2050,557,208,237,183,66,51,40,69,61,420
5569,2014-06-24T15:02:23.210,1911,2050,560,208,237,183,66,51,40,69,61,420
5570,2014-06-24T16:15:54.530,1911,2050,560,209,237,183,66,51,40,69,61,421
5571,2014-06-24T18:09:41.840,1911,2050,560,211,237,183,68,51,40,69,61,424
5573,2014-06-24T23:32:41.577,1911,2052,560,211,237,183,68,51,40,69,61,424
5574,2014-06-25T00:53:17.740,1913,2053,560,211,239,183,68,51,40,69,61,424
5575,2014-06-25T12:33:39.417,1913,2053,560,211,239,183,70,51,40,69,61,427
5577,2014-06-25T14:10:04.733,1913,2053,560,211,239,183,74,51,40,69,61,427
5578,2014-06-25T14:28:44.910,1913,2053,560,211,240,183,78,51,40,69,61,427
5579,2014-06-25T14:44:51.737,1913,2053,560,211,240,183,80,51,40,69,61,428
5580,2014-06-25T15:52:22.417,1913,2053,560,211,240,183,81,51,40,69,61,428
5581,2014-06-25T16:38:03.717,1915,2053,560,211,240,183,81,51,40,69,61,428
5582,2014-06-25T16:55:40.983,1915,2055,560,211,240,183,81,51,40,69,61,428
5583,2014-06-25T16:59:41.340,1915,2055,560,211,240,183,81,51,40,69,61,428
5584,2014-06-25T17:55:20.930,1915,2055,560,211,240,183,81,51,40,69,61,428
5585,2014-06-25T18:05:23.990,1917,2055,560,211,240,184,81,51,40,69,61,428
5586,2014-06-25T20:09:05.600,1918,2055,560,211,240,184,81,51,40,69,61,428
5587,2014-06-25T21:34:13.957,1918,2055,560,211,240,184,81,51,40,69,61,428
5588,2014-06-25T21:34:13.957,1918,2055,560,211,240,184,81,51,40,69,61,428
5589,2014-06-25T21:36:58.453,1920,2055,560,211,240,184,81,51,40,69,61,428
5590,2014-06-25T23:41:04.187,1922,2055,560,211,240,186,81,51,40,69,61,428
5591,2014-06-26T05:55:08.623,1922,2055,560,211,240,186,82,51,40,69,61,429
5592,2014-06-26T19:03:16.613,1922,2055,560,211,241,186,82,51,40,69,61,429
5593,2014-06-26T19:32:53.147,1923,2055,560,211,241,186,82,51,40,69,61,429
5594,2014-06-26T20:15:11.787,1925,2055,560,211,241,186,82,51,40,69,61,429
5595,2014-06-26T22:17:57.240,1925,2055,560,212,243,186,82,51,40,69,62,429
5596,2014-06-26T23:28:13.273,1926,2055,560,212,243,186,82,51,40,69,62,429
5597,2014-06-27T01:23:02.433,1926,2055,560,212,246,186,82,51,40,69,62,429
5601,2014-06-28T08:17:00.757,1928,2055,560,212,246,186,82,51,40,69,62,429
5602,2014-06-28T10:51:07.163,1930,2055,561,212,246,186,82,51,40,69,62,429
5603,2014-06-28T12:51:15.623,1930,2055,565,212,246,186,82,51,40,69,62,429
5604,2014-06-28T16:03:05.477,1932,2055,565,212,246,186,82,51,40,69,62,429
5605,2014-06-28T19:48:29.813,1934,2055,565,212,246,186,82,51,40,69,62,429
5608,2014-06-29T03:36:30.230,1936,2055,565,212,246,186,82,51,40,69,62,429
5611,2014-06-29T15:09:05.123,1936,2055,565,212,246,186,83,51,40,69,62,429
5612,2014-06-29T15:15:15.550,1936,2056,565,212,246,186,83,51,40,69,62,429
5614,2014-06-29T18:19:29.403,1936,2056,565,213,246,186,84,51,40,69,62,429
5615,2014-06-29T19:39:43.143,1936,2059,565,213,246,186,84,51,40,69,62,429
5616,2014-06-30T03:02:16.947,1936,2059,567,213,246,186,84,51,40,69,62,429
5617,2014-06-30T03:42:10.783,1937,2059,567,213,246,186,84,51,40,69,62,429
5618,2014-06-30T03:52:13.000,1937,2062,567,213,246,186,84,51,40,69,62,429
5619,2014-06-30T03:54:33.993,1939,2062,567,213,246,186,84,51,40,69,62,429
5621,2014-06-30T06:42:06.697,1939,2063,567,213,246,186,84,51,40,69,62,429
5623,2014-06-30T09:23:15.063,1939,2065,567,213,246,186,84,51,40,69,62,429
5624,2014-06-30T12:45:28.950,1940,2065,570,213,246,186,84,51,40,69,62,429
5625,2014-06-30T12:56:35.273,1940,2067,570,213,246,186,84,51,40,69,62,429
5626,2014-06-30T15:07:24.413,1940,2069,570,213,246,186,84,51,40,69,62,429
5627,2014-06-30T15:10:19.473,1941,2069,570,213,246,186,84,51,40,69,62,429
5628,2014-06-30T15:21:14.707,1943,2069,570,213,246,186,84,51,40,69,62,429
5629,2014-06-30T17:32:25.637,1945,2069,570,213,246,186,84,51,40,69,62,429
5630,2014-06-30T17:40:49.360,1946,2069,570,213,246,186,84,51,40,69,62,429
5631,2014-06-30T18:57:36.697,1946,2069,570,213,247,186,86,51,40,69,62,429
5633,2014-06-30T19:57:44.727,1946,2070,570,213,247,186,86,51,40,69,62,429
5634,2014-06-30T20:37:13.407,1946,2073,570,213,247,186,86,51,40,69,62,429
5635,2014-06-30T22:56:09.787,1946,2074,570,213,247,186,86,51,40,69,62,429
5636,2014-07-01T01:20:13.693,1948,2074,570,213,247,186,86,51,40,69,62,429
5637,2014-07-01T01:40:17.367,1949,2074,570,213,247,186,86,51,40,69,62,429
5638,2014-07-01T01:44:59.877,1950,2074,570,213,247,186,86,51,40,69,62,429
5639,2014-07-01T01:47:44.073,1951,2074,570,213,247,186,86,51,40,69,62,430
5641,2014-07-01T11:19:06.940,1952,2074,570,213,247,186,86,51,40,69,62,430
5642,2014-07-01T12:54:41.643,1954,2074,570,213,247,186,86,51,40,69,62,430
5643,2014-07-01T13:23:51.330,1956,2074,570,213,247,186,86,51,40,69,62,430
5644,2014-07-01T13:32:47.010,1957,2074,570,213,247,186,86,51,40,69,62,430
5645,2014-07-01T14:28:57.080,1958,2076,570,213,247,186,86,51,40,69,62,430
5646,2014-07-01T14:54:51.993,1960,2076,570,213,247,186,86,51,40,69,62,430
5647,2014-07-01T15:27:19.497,1960,2077,570,213,247,186,86,51,40,69,62,430
5648,2014-07-01T16:07:59.683,1960,2078,570,213,247,186,86,51,40,69,62,430
5649,2014-07-01T16:59:13.747,1961,2078,570,213,247,186,86,51,40,69,62,430
5650,2014-07-01T17:33:17.590,1962,2078,570,213,247,186,86,51,40,69,62,430
5651,2014-07-01T18:07:32.807,1964,2078,570,213,247,186,86,51,40,69,62,430
5652,2014-07-01T18:43:30.063,1964,2078,570,213,247,186,86,51,40,69,62,430
5653,2014-07-01T18:52:11.330,1966,2079,570,213,247,186,86,51,40,69,62,430
5654,2014-07-01T19:35:04.030,1966,2081,570,213,247,186,86,51,40,69,62,430
5655,2014-07-01T19:50:19.173,1966,2081,570,213,247,186,87,51,40,69,62,430
5656,2014-07-01T22:03:31.733,1966,2081,570,213,249,186,87,51,40,69,62,430
5657,2014-07-01T22:03:31.733,1966,2082,570,213,250,186,87,51,40,69,62,430
5658,2014-07-01T23:14:46.757,1967,2082,570,213,250,186,87,51,40,69,62,430
5659,2014-07-01T23:20:06.853,1969,2082,570,213,250,186,87,51,40,69,62,430
5660,2014-07-02T10:37:02.750,1969,2085,570,213,250,186,87,51,40,69,62,430
5661,2014-07-02T11:56:15.160,1971,2085,570,213,250,186,87,51,40,69,62,430
5662,2014-07-02T14:27:03.103,1973,2085,570,213,250,186,87,51,40,69,62,430
5663,2014-07-02T15:10:38.403,1975,2085,570,213,250,186,87,51,40,69,62,430
5664,2014-07-02T15:51:09.853,1975,2085,573,213,250,186,87,51,40,69,62,430
5665,2014-07-02T17:19:37.423,1976,2086,573,213,250,186,87,51,41,69,62,430
5666,2014-07-02T21:00:04.830,1976,2088,573,213,250,186,87,51,41,69,62,430
5667,2014-07-02T21:03:15.223,1977,2088,573,213,250,186,87,51,41,69,62,430
5668,2014-07-02T21:22:29.040,1978,2088,573,213,250,186,87,51,41,69,62,430
5669,2014-07-02T21:41:17.337,1978,2088,573,213,250,186,87,51,41,69,62,430
5670,2014-07-02T22:01:16.450,1980,2088,573,213,250,186,87,51,41,69,62,430
5671,2014-07-02T22:18:23.647,1982,2088,573,213,250,186,87,51,41,69,62,430
5672,2014-07-02T22:22:46.697,1983,2088,573,213,250,186,87,51,41,69,62,430
5673,2014-07-03T02:10:48.687,1983,2090,573,213,250,186,87,51,41,69,62,430
5674,2014-07-03T02:52:37.593,1983,2092,573,213,250,186,87,51,41,69,62,430
5675,2014-07-03T02:59:26.277,1985,2092,573,213,250,186,87,51,41,69,62,430
5676,2014-07-03T03:27:28.950,1985,2092,573,213,251,186,87,51,41,69,62,430
5677,2014-07-03T05:47:19.863,1985,2095,573,213,251,186,87,51,41,69,62,430
5678,2014-07-03T06:10:18.310,1985,2097,573,213,251,186,87,51,41,69,62,430
5679,2014-07-03T06:25:05.173,1985,2097,573,213,251,186,87,51,41,69,62,430
5680,2014-07-03T06:53:25.773,1985,2097,573,213,251,186,87,51,41,69,62,430
5681,2014-07-03T07:31:01.810,1986,2097,573,213,251,186,87,51,41,69,62,430
5682,2014-07-03T11:41:08.050,1986,2097,573,213,251,186,87,51,41,69,62,430
5683,2014-07-03T11:58:05.250,1986,2099,574,213,251,186,87,51,41,69,62,430
5684,2014-07-03T12:40:03.533,1988,2099,574,213,251,187,87,51,41,69,62,430
5685,2014-07-03T13:30:31.443,1989,2099,574,213,251,189,87,51,41,69,62,430
5686,2014-07-03T13:32:54.463,1990,2099,574,213,251,189,87,51,41,69,62,430
5687,2014-07-03T14:04:53.387,1990,2103,574,213,251,189,87,51,41,69,62,430
5689,2014-07-03T14:49:05.640,1991,2103,574,213,251,189,87,51,41,69,62,430
5690,2014-07-03T15:32:58.067,1993,2103,574,213,251,189,87,51,41,69,62,430
5691,2014-07-03T15:44:56.850,1993,2106,574,213,251,189,87,51,41,69,62,430
5692,2014-07-03T15:57:30.880,1995,2107,574,213,251,189,87,51,41,69,62,430
5693,2014-07-03T16:49:20.430,1995,2107,574,213,251,189,87,51,41,69,62,430
5694,2014-07-03T16:49:20.430,1995,2107,574,213,251,189,87,51,41,69,62,430
5695,2014-07-03T18:09:27.253,1998,2107,574,213,251,189,87,51,41,69,62,430
5696,2014-07-03T18:17:51.880,1998,2109,574,214,251,189,87,51,41,69,62,430
5697,2014-07-03T18:32:36.723,2001,2109,574,214,251,189,87,51,41,69,62,430
5698,2014-07-03T19:02:31.473,2003,2109,574,214,251,189,87,51,41,69,62,430
5700,2014-07-03T19:37:26.127,2005,2109,574,214,251,189,87,51,41,69,62,430
5701,2014-07-03T21:07:02.903,2006,2109,574,214,251,189,87,51,41,69,62,430
5702,2014-07-04T02:59:04.787,2006,2111,574,214,251,189,87,51,41,69,62,430
5703,2014-07-04T06:30:42.697,2006,2114,574,214,251,189,87,51,41,69,62,430
5704,2014-07-04T10:42:54.387,2006,2114,574,215,251,189,88,51,41,69,62,430
5705,2014-07-04T10:54:52.583,2006,2114,576,215,251,189,88,51,41,69,62,430
5706,2014-07-04T12:29:39.470,2007,2115,576,215,251,189,88,51,41,69,62,430
5707,2014-07-04T17:19:26.987,2009,2115,576,215,251,189,88,51,41,69,62,430
5708,2014-07-04T17:33:19.413,2010,2115,576,215,251,189,88,51,41,69,62,430
5710,2014-07-04T23:21:09.347,2010,2117,576,215,251,189,88,51,41,69,62,430
5711,2014-07-05T18:10:01.087,2010,2119,576,215,251,189,88,51,41,69,62,430
5712,2014-07-05T22:24:28.660,2010,2120,576,215,251,189,88,51,41,69,62,430
5713,2014-07-05T22:29:12.897,2010,2121,576,215,251,189,88,51,41,69,62,430
5714,2014-07-05T22:58:25.597,2010,2123,576,215,251,189,88,51,41,69,62,430
5716,2014-07-06T05:13:36.167,2010,2125,576,215,251,189,88,51,41,69,62,430
5717,2014-07-06T05:23:25.250,2010,2125,576,215,251,189,88,51,41,69,62,430
5718,2014-07-06T05:29:59.390,2010,2125,576,215,251,189,89,51,41,69,62,431
5721,2014-07-06T05:46:16.973,2010,2126,576,215,251,189,89,51,41,69,62,431
5722,2014-07-06T06:00:05.153,2010,2126,576,215,251,189,89,51,41,69,62,431
5723,2014-07-06T06:27:31.843,2010,2129,576,215,251,189,89,51,41,69,62,431
5724,2014-07-06T09:34:15.980,2010,2130,576,215,251,189,89,51,41,69,62,431
5725,2014-07-06T13:27:47.120,2010,2130,578,215,251,189,89,51,41,69,62,431
5726,2014-07-06T13:38:38.607,2010,2130,578,215,251,189,89,51,41,69,62,431
5727,2014-07-06T20:42:08.167,2010,2130,578,215,251,189,91,51,41,69,62,431
5728,2014-07-06T23:33:08.787,2012,2130,578,215,251,189,91,51,41,69,62,431
5729,2014-07-07T00:18:15.163,2014,2130,578,215,251,189,91,51,41,69,62,431
5730,2014-07-07T03:26:40.487,2016,2130,578,215,251,189,91,51,41,69,62,431
5731,2014-07-07T04:09:32.297,2017,2130,578,215,251,189,91,51,41,69,62,431
5732,2014-07-07T06:50:08.783,2017,2130,578,215,251,189,91,51,41,69,62,433
5733,2014-07-07T09:01:19.327,2017,2130,579,215,251,189,91,51,41,69,62,433
5734,2014-07-07T10:46:40.497,2017,2130,580,215,251,189,91,51,41,69,62,433
5736,2014-07-07T10:53:30.310,2017,2130,582,215,251,189,91,51,41,69,62,433
5739,2014-07-07T14:01:21.973,2017,2130,585,215,251,189,91,51,41,69,62,433
5740,2014-07-07T16:29:26.983,2017,2131,585,215,251,191,93,51,41,69,62,433
5741,2014-07-07T17:15:34.657,2018,2131,585,215,251,191,93,51,41,69,62,433
5742,2014-07-07T17:31:37.970,2020,2131,585,215,251,191,93,51,41,69,62,433
5743,2014-07-07T18:41:24.080,2021,2132,585,215,251,192,93,51,41,69,62,433
5744,2014-07-07T23:09:48.893,2021,2132,585,215,251,192,93,51,41,69,62,433
5746,2014-07-08T12:27:44.903,2025,2132,585,215,251,192,93,51,41,69,62,433
5747,2014-07-08T14:36:00.577,2025,2132,585,215,251,192,93,51,41,69,62,433
5748,2014-07-08T21:27:14.747,2026,2135,585,215,251,192,93,51,41,69,62,433
5749,2014-07-08T22:43:29.440,2027,2135,585,215,251,192,93,51,41,69,62,433
5750,2014-07-08T22:53:00.350,2027,2136,585,215,252,195,95,51,41,69,62,433
5751,2014-07-08T23:57:27.540,2029,2136,585,215,252,195,95,51,41,69,62,433
5752,2014-07-09T00:04:57.883,2029,2138,585,215,252,195,95,51,41,69,62,433
5753,2014-07-09T12:53:43.980,2031,2138,585,215,252,195,95,51,41,69,62,433
5754,2014-07-09T13:15:24.490,2031,2138,585,215,252,195,97,51,41,69,62,433
5755,2014-07-09T17:24:01.103,2031,2139,585,215,252,195,97,51,41,69,62,433
5756,2014-07-09T17:35:19.607,2031,2141,585,215,252,195,97,51,41,69,62,433
5757,2014-07-09T19:59:03.087,2032,2141,585,215,252,195,97,51,41,69,62,433
5758,2014-07-09T23:54:02.853,2036,2141,585,215,252,195,97,51,41,69,62,433
5759,2014-07-10T01:11:16.343,2039,2141,585,215,252,195,97,51,41,69,62,433
5760,2014-07-10T02:38:19.667,2039,2142,585,215,252,195,97,51,41,69,62,433
5761,2014-07-10T10:34:10.117,2039,2142,585,215,252,195,99,51,41,69,62,433
5762,2014-07-10T11:48:34.127,2043,2142,585,215,252,195,99,51,41,69,62,433
5763,2014-07-10T12:45:13.563,2043,2146,585,215,252,195,99,51,41,69,62,433
5764,2014-07-10T13:05:12.827,2045,2146,585,215,252,195,99,51,41,69,62,433
5765,2014-07-10T13:36:19.083,2045,2148,585,215,252,195,99,51,41,69,62,433
5766,2014-07-10T15:09:02.767,2046,2148,585,215,252,195,99,51,41,69,62,433
5767,2014-07-10T16:17:42.920,2046,2150,585,215,252,202,99,51,41,69,62,433
5768,2014-07-10T16:24:27.533,2046,2153,585,215,252,202,99,51,41,69,62,433
5769,2014-07-10T18:28:04.070,2046,2153,585,215,253,202,99,51,41,69,62,433
5770,2014-07-10T18:51:22.733,2046,2153,585,215,255,202,99,51,41,69,62,433
5771,2014-07-10T19:18:38.187,2048,2153,585,215,255,202,99,51,41,69,62,433
5772,2014-07-10T20:58:07.580,2050,2153,585,215,255,202,99,51,41,69,62,433
5774,2014-07-11T08:55:46.930,2051,2153,585,215,255,202,99,51,41,69,62,433
5776,2014-07-11T15:41:05.143,2051,2153,585,215,255,202,99,51,41,69,63,433
5777,2014-07-11T17:47:31.810,2051,2153,585,215,255,202,99,51,41,69,63,433
5778,2014-07-11T17:56:40.693,2051,2153,585,215,255,202,99,51,41,69,63,433
5779,2014-07-11T18:44:45.823,2052,2153,585,215,255,202,99,51,41,69,63,433
5780,2014-07-11T18:58:10.070,2052,2153,585,215,255,202,99,51,41,69,63,435
5781,2014-07-11T19:22:24.513,2052,2154,585,215,255,202,99,51,41,69,63,435
5783,2014-07-11T20:04:10.860,2052,2157,585,215,255,202,99,51,41,69,63,435
5785,2014-07-11T23:57:50.897,2052,2157,585,215,255,203,99,51,41,69,63,435
5786,2014-07-12T01:35:53.260,2054,2157,585,215,255,203,99,51,41,69,63,435
5787,2014-07-12T02:37:14.677,2057,2157,585,215,255,203,99,51,41,69,63,435
5788,2014-07-12T03:12:46.703,2060,2159,585,215,255,203,99,51,41,69,63,435
5789,2014-07-12T03:25:23.093,2063,2159,585,215,255,203,99,51,41,69,63,435
5790,2014-07-12T06:08:53.547,2063,2163,585,215,255,203,99,51,41,69,63,435
5791,2014-07-12T11:08:03.317,2063,2163,586,215,255,203,99,51,42,69,63,435
5792,2014-07-12T13:17:16.127,2063,2163,586,215,255,203,101,51,42,69,63,435
5794,2014-07-12T22:24:24.557,2065,2163,586,215,255,203,101,51,42,69,63,435
5795,2014-07-12T23:28:27.690,2065,2163,586,215,255,203,101,51,42,69,63,436
5796,2014-07-12T23:40:47.217,2066,2163,586,215,255,203,101,51,42,69,63,436
5797,2014-07-13T00:20:04.557,2069,2163,586,215,255,203,101,51,42,69,63,436
5798,2014-07-13T00:43:57.427,2069,2166,586,215,255,203,101,51,42,69,63,436
5799,2014-07-13T19:02:11.707,2069,2166,586,215,255,203,101,51,42,69,63,436
5800,2014-07-13T19:02:11.707,2069,2166,586,215,255,203,101,51,42,69,63,436
5801,2014-07-13T21:47:23.247,2069,2167,586,215,255,203,101,51,42,69,63,436
5802,2014-07-13T22:03:03.927,2069,2167,586,215,255,203,103,51,42,69,63,438
5803,2014-07-14T02:42:45.310,2069,2171,586,215,255,203,103,51,42,69,63,438
5805,2014-07-14T10:32:46.867,2070,2171,586,215,255,203,103,51,42,69,63,438
5806,2014-07-14T11:03:12.480,2070,2172,586,215,255,203,103,51,42,69,63,438
5807,2014-07-14T13:15:31.593,2070,2173,587,215,255,203,104,51,42,69,63,438
5809,2014-07-14T14:24:41.007,2070,2176,587,215,255,203,104,51,42,69,63,438
5810,2014-07-14T14:39:39.213,2070,2176,587,215,255,203,104,51,42,69,63,438
5811,2014-07-14T14:39:39.213,2070,2176,587,215,255,203,104,51,42,69,63,438
5812,2014-07-14T15:49:21.187,2070,2177,587,215,255,203,104,51,42,69,63,438
5813,2014-07-14T16:30:36.107,2072,2177,587,215,255,203,104,51,42,69,63,438
5814,2014-07-14T16:33:28.507,2073,2180,588,215,255,203,104,51,42,69,64,438
5815,2014-07-14T18:44:52.440,2074,2180,588,215,255,203,104,51,42,69,64,438
5816,2014-07-14T18:48:12.000,2075,2180,588,215,255,203,104,51,42,69,64,438
5817,2014-07-14T18:53:17.917,2077,2180,588,215,255,203,104,51,42,69,64,438
5818,2014-07-14T22:05:38.927,2078,2180,588,215,255,203,104,51,42,69,64,438
5819,2014-07-15T05:41:54.933,2078,2181,588,215,255,203,104,51,42,69,64,438
5821,2014-07-15T09:41:59.007,2078,2181,588,215,255,203,104,51,42,69,64,439
5822,2014-07-15T09:47:35.987,2080,2181,588,215,255,203,104,51,42,69,64,439
5823,2014-07-15T10:11:57.197,2080,2181,588,215,255,203,104,51,42,69,64,439
5824,2014-07-15T11:11:31.387,2080,2181,588,215,255,203,104,51,42,69,64,439
5825,2014-07-15T12:22:20.030,2082,2183,588,216,256,203,104,51,42,69,64,439
5826,2014-07-15T12:34:32.070,2083,2183,588,216,256,203,104,51,42,69,64,439
